Product,Data Sheet,Product Status,OPN,Standard Package name,Qualification,VDS max [V],RDS (on) @10V max [Ω],ID  @25°C max [A],Technology,Topology,VGS(th) [V],VGS(th) min [V],VGS(th) max [V],RDS (on) @4.5V max [Ω],QG typ @10V [C],QG typ @10V max [C],QG typ @4.5V [C],QG typ @4.5V max [C],Online Simulation,Simulation Model,Driver Selection,Budgetary Price €/1k,Polarity
IRFS4229,https://www.infineon.com/dgdl/Infineon-IRFS4229-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a401535639fdc421a1,active and preferred,IRFS4229TRLPBF,D2PAK,Standard,250,48,45,IR MOSFET™,,4,3,5,,72,,,,,,5546d4694909da48014909dc094d01c8=250.0,1.8,N
AIMDQ75R060M1H,https://www.infineon.com/dgdl/Infineon-AIMDQ75R060M1H-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c8eeb092c018ef0af5e732ae0,active and preferred,AIMDQ75R060M1HXUMA1,Q-DPAK,Automotive,750,,34,CoolSiC™ G1,,,,,,,,,,,,,,N
IAUC120N06S5N022,https://www.infineon.com/dgdl/Infineon-IAUC120N06S5N022-DataSheet-v01_00-EN.pdf?fileId=8ac78c8c83cd308101840981c1f446d3,active and preferred,IAUC120N06S5N022ATMA1,Single SSO8,Automotive,60,2.2,120,OptiMOS™-5,Others,,2.2,3.4,,,52.0,,,,,,,N
IPP040N08NF2S,https://www.infineon.com/dgdl/Infineon-IPP040N08NF2S-DataSheet-v02_01-EN.pdf?fileId=5546d46276c4f5350176f70a2eac169b,active and preferred,IPP040N08NF2SAKMA1,TO220,Standard,80,4,115,StrongIRFET™ 2,,3,2.2,3.8,,54,,,,,/cms/en/product/power/mosfet/n-channel/ipp040n08nf2s/#!simulation,,0.9,N
IAUC60N04S6N050H,https://www.infineon.com/dgdl/Infineon-IAUC60N04S6N050H-DataSheet-v01_00-EN.pdf?fileId=5546d4627506bb3201753090f4715fe6,active and preferred,IAUC60N04S6N050HATMA1,Dual SSO8 HB,Automotive,40,5,60,OptiMOS™-6,,,2.2,3,,,13.0,,,,,,,N+N
IPLK80R600P7,https://www.infineon.com/dgdl/Infineon-IPLK80R600P7-DataSheet-v02_01-EN.pdf?fileId=8ac78c8c7ba0a117017ba1e13de10253,active and preferred,IPLK80R600P7ATMA1,Thin-PAK 5x6,Industrial,800,600,8,CoolMOS™ P7,,3,2.5,3.5,,20,,,,,,,0.58,N
IPB60R060P7,https://www.infineon.com/dgdl/Infineon-IPB60R060P7-DS-v02_01-EN.pdf?fileId=5546d4625ee5d4cd015f2a6b797c047f,active and preferred,IPB60R060P7ATMA1,D2PAK,Industrial,600,60,48,CoolMOS™ P7,"LLC_x000d_
PFC",3.5,3,4,,67,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipb60r060p7/#!simulation,5546d4694909da48014909dc0bb301f2=IPB60R060P7|5546d4624933b8750149389ffe5222e1=2.8|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,2.23,N
IAUZ30N08S5N186,https://www.infineon.com/dgdl/Infineon-IAUZ30N08S5N186-DataSheet-v01_01-EN.pdf?fileId=5546d46279cccfdb0179ccd436b20214,active and preferred,IAUZ30N08S5N186ATMA1,S3O8,Automotive,80,18.6,30,OptiMOS™-5,,,2.2,3.8,,,9.0,,,,,,,N
IPZ65R065C7,https://www.infineon.com/dgdl/Infineon-IPZ65R065C7-DS-v02_01-en.pdf?fileId=db3a304341e0aed001420440a1011443,active and preferred,IPZ65R065C7XKSA1,TO247 4-pin,Industrial,650,65,33,CoolMOS™ C7,Boost,3.5,3,4,,65,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_450V.tsc&act=change.U.Infineon.IPZ65R065C7_L0,/cms/en/product/power/mosfet/n-channel/500v-950v/ipz65r065c7/#!simulation,5546d4694909da48014909dc094d01c8=650.0|5546d4694909da48014909dc0bb301f2=IPZ65R065C7|5546d4694909da48014909dc0f5e0238=MOSFET,3.5,N
IRFP4227,https://www.infineon.com/dgdl/Infineon-IRFP4227-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a40153562927642004,active and preferred,IRFP4227PBF,TO247,Standard,200,25,65,IR MOSFET™,,4,3,5,,70,,,,,/cms/en/product/power/mosfet/n-channel/irfp4227/#!simulation,5546d4694909da48014909dc094d01c8=200.0,1.79,N
BSZ031NE2LS5,https://www.infineon.com/dgdl/Infineon-BSZ031NE2LS5-DataSheet-v02_02-EN.pdf?fileId=5546d4624eeb2bc7014f17a9bb6a75fa,active and preferred,BSZ031NE2LS5ATMA1,PQFN 3x3,Industrial,25,3.1,80,OptiMOS™ 5,,1.6,1.2,2,3.9,13.6,,6.3,,,/cms/en/product/power/mosfet/n-channel/bsz031ne2ls5/#!simulation,5546d4694909da48014909dc0bb301f2=BSZ031NE2LS5|5546d4624933b8750149389ffe5222e1=0.75|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=25.0,0.32,N
IPN60R1K5PFD7S,https://www.infineon.com/dgdl/Infineon-IPN60R1K5PFD7S-DataSheet-v02_00-EN.pdf?fileId=5546d4626df6ee62016e22796eb16753,active and preferred,IPN60R1K5PFD7SATMA1,SOT-223-3,Standard,600,1500,3.6,CoolMOS™ PFD7,"Inverter Stage - Motor drive_x000d_
Active Clamp Flyback",4,3.5,4.5,,,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipn60r1k5pfd7s/#!simulation,,0.19,N
IPLK80R1K2P7,https://www.infineon.com/dgdl/Infineon-IPLK80R1K2P7-DataSheet-v02_01-EN.pdf?fileId=8ac78c8c7ba0a117017ba1e14ac50256,active and preferred,IPLK80R1K2P7ATMA1,Thin-PAK 5x6,Industrial,800,1200,4.5,CoolMOS™ P7,,3,2.5,3.5,,11,,,,,,,0.42,N
BSC0921NDI,https://www.infineon.com/dgdl/Infineon-BSC0921NDI-DS-v02_00-en.pdf?fileId=db3a304336ca04c90136ca6892d00036,active and preferred,BSC0921NDIATMA1,SuperSO8 5x6,Industrial,"30_x000d_
30","1.5_x000d_
5","19_x000d_
11",OptiMOS™,,"1.62_x000d_
1.8","1.2_x000d_
1.2","2_x000d_
2","2.1_x000d_
7",,,"5.9_x000d_
22",,,/cms/en/product/power/mosfet/n-channel/bsc0921ndi/#!simulation,5546d4694909da48014909dc094d01c8=30.0|5546d4694909da48014909dc094d01c8=30.0|5546d4694909da48014909dc0bb301f2=BSC0921NDI|5546d4694909da48014909dc0f5e0238=MOSFET,0.59,N+N
IPF014N08NF2S,https://www.infineon.com/dgdl/Infineon-IPF014N08NF2S-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c83cd30810183f02fcd184682,active and preferred,IPF014N08NF2SATMA1,D2PAK 7-pin,Standard,80,1.4,282,StrongIRFET™ 2,,3,2.2,3.8,,170,,,,,,,,N
IAUC120N06S5L032,https://www.infineon.com/dgdl/Infineon-IAUC120N06S5L032-DataSheet-v01_00-EN.pdf?fileId=5546d46271bf4f920171f468428461b1,active and preferred,IAUC120N06S5L032ATMA1,Single SSO8,Automotive,60,3.2,120,OptiMOS™-5,,,1.2,2.2,,,40.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/iauc120n06s5l032/#!simulation,,,N
IPDD60R037CM8,https://www.infineon.com/dgdl/Infineon-IPDD60R037CM8-DataSheet-v02_01-EN.pdf?fileId=8ac78c8c8d2fe47b018d8d1df1830479,active and preferred,IPDD60R037CM8XTMA1,D-DPAK,Industrial,600,37,65,CoolMOS™ 8,,4.2,3.7,4.7,,79,,,,,,,2.92,N
BSC088N15LS5,https://www.infineon.com/dgdl/Infineon-BSC088N15LS5-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c8d2fe47b018d831b5c972163,active and preferred,BSC088N15LS5ATMA1,SuperSO8 5x6,Industrial,150,8.8,87,OptiMOS™ 5,,1.8,1.3,2.3,12,40,,21,,,,,,N
BSZ120P03NS3 G,https://www.infineon.com/dgdl/Infineon-BSZ120P03NS3_G-DS-v02_01-en.pdf?fileId=db3a304326dfb13001271f0c11864edd,active and preferred,BSZ120P03NS3GATMA1,PQFN 3x3,Industrial,-30,12,-40,OptiMOS™ P,,-2.5,,,,30,,,,,/cms/en/product/power/mosfet/p-channel/bsz120p03ns3-g/#!simulation,5546d4694909da48014909dc094d01c8=-30.0|5546d4694909da48014909dc0bb301f2=BSZ120P03NS3 G|5546d4694909da48014909dc0f5e0238=MOSFET,0.21,P
IPD60N10S4L-12,https://www.infineon.com/dgdl/Infineon-IPD60N10S4L_12-DS-v01_00-en.pdf?fileId=db3a3043372d5cc801374ffd51cd0505,active and preferred,IPD60N10S4L12ATMA1,DPAK,Automotive,100,12,60,OptiMOS™-T2,,,1.1,2.1,,,38.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipd60n10s4l-12/#!simulation,5546d4694909da48014909dc0bb301f2=IPD60N10S4L-12|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=100.0,0.65,N
IPB120N04S4-01,https://www.infineon.com/dgdl/Infineon-IPP_B_I120N04S4_01-DS-v01_00-en.pdf?fileId=db3a304328c6bd5c01291c2ebd3b5d27,active and preferred,IPB120N04S401ATMA1,D2PAK,Automotive,40,1.5,120,OptiMOS™-T2,,,2,4,,,135.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipb120n04s4-01/#!simulation,5546d4694909da48014909dc0bb301f2=IPB120N04S4-01|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=40.0,1.43,N
IMZA120R014M1H,https://www.infineon.com/dgdl/Infineon-IMZA120R014M1H-DataSheet-v01_30-EN.pdf?fileId=8ac78c8c7f2a768a017f8795b69d31d3,active and preferred,IMZA120R014M1HXKSA1,TO247 4-pin (asymmetric leads),Industrial,1200,,127,CoolSiC™ G1,,,,,,,,,,,/cms/en/product/power/mosfet/silicon-carbide/discretes/imza120r014m1h/#!simulation,,,N
IPB180P04P4L-02,https://www.infineon.com/dgdl/Infineon-IPB180P04P4L-02-DataSheet-v01_04-EN.pdf?fileId=5546d4627aa5d4f5017b784846aa726d,active and preferred,IPB180P04P4L02ATMA2,D2PAK7P,Automotive,-40,2.4,-180,OptiMOS™-P2,,,-1.2,-2.2,,,220.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipb180p04p4l-02/#!simulation,5546d4694909da48014909dc0bb301f2=IPB180P04P4L-02|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=-40.0,1.62,P
IRFP4468,https://www.infineon.com/dgdl/Infineon-IRFP4468-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a40153562c73472019,active and preferred,IRFP4468PBF,TO247,Standard,100,2.6,290,IR MOSFET™,,3,2,4,,360,,,,,/cms/en/product/power/mosfet/n-channel/irfp4468/#!simulation,5546d4694909da48014909dc094d01c8=100.0,3.52,N
IPC50N04S5L-5R5,https://www.infineon.com/dgdl/Infineon-IPC50N04S5L-5R5-DS-v01_02-EN.pdf?fileId=5546d46253f65057015419c26dd952ec,active and preferred,IPC50N04S5L5R5ATMA1,Single SSO8,Automotive,40,5.5,50,OptiMOS™-5,,,1.2,2,,,17.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipc50n04s5l-5r5/#!simulation,5546d4694909da48014909dc094d01c8=40.0,0.31,N
IPG20N04S4-12A,https://www.infineon.com/dgdl/Infineon-IPG20N04S4-12A-DataSheet-v01_11-EN.pdf?fileId=db3a30433d346a2d013d45445dfa5128,active and preferred,IPG20N04S412AATMA1,Dual SSO8,Automotive,40,12.2,20,OptiMOS™-T2,,,2,4,,,14.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipg20n04s4-12a/#!simulation,5546d4694909da48014909dc0bb301f2=IPG20N04S4-12A|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=40.0,0.41,N+N
BSC066N06NS,https://www.infineon.com/dgdl/Infineon-BSC066N06NS-DataSheet-v02_01-EN.pdf?fileId=db3a304342371bb001424c7d40ef70ec,active and preferred,BSC066N06NSATMA1,SuperSO8 5x6,Industrial,60,6.6,64,OptiMOS™ 5,,2.8,2.1,3.3,,17,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_48V.tsc&act=change.U.Infineon.BSC066N06NS_L0,/cms/en/product/power/mosfet/n-channel/bsc066n06ns/#!simulation,5546d4694909da48014909dc094d01c8=60.0|5546d4694909da48014909dc0bb301f2=BSC066N06NS|5546d4694909da48014909dc0f5e0238=MOSFET,0.35,N
ISC022N10NM6,https://www.infineon.com/dgdl/Infineon-ISC022N10NM6-DataSheet-v02_01-EN.pdf?fileId=8ac78c8c7ba0a117017babad55375f91,active and preferred,ISC022N10NM6ATMA1,SuperSO8 FL,Industrial,100,2.24,230,OptiMOS™ 6,,2.8,2.3,3.3,,73,,,,,/cms/en/product/power/mosfet/n-channel/isc022n10nm6/#!simulation,,1.95,N
IPB60R120P7,https://www.infineon.com/dgdl/Infineon-IPB60R120P7-DS-v02_01-EN.pdf?fileId=5546d4625ee5d4cd015f2a901853048b,active and preferred,IPB60R120P7ATMA1,D2PAK,Industrial,600,120,26,CoolMOS™ P7,"LLC_x000d_
PFC",3.5,3,4,,36,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipb60r120p7/#!simulation,5546d4694909da48014909dc0bb301f2=IPB60R120P7|5546d4624933b8750149389ffe5222e1=7.0|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,1.23,N
ISG0613N04NM6HSC,https://www.infineon.com/dgdl/Infineon-ISG0613N04NM6HSC-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c8d2fe47b018d8951b48e4cf5,active and preferred,ISG0613N04NM6HSCATMA1,PQFN 6.3x6,Industrial,40,0.88,299,OptiMOS™ 6,,2.3,1.8,2.8,,69,,,,,,,,N
IPZ40N04S5L-3R6,https://www.infineon.com/dgdl/Infineon-IPZ40N04S5L-3R6-DataSheet-v01_03-EN.pdf?fileId=8ac78c8c7cdc391c017ce6ac19815f1f,active and preferred,IPZ40N04S5L3R6ATMA1,S3O8,Automotive,40,3.6,40,OptiMOS™-5,,1.6,1.2,2,,,25.2,,,,,,,N
IQE008N03LM5CGSC,https://www.infineon.com/dgdl/Infineon-IQE008N03LM5CGSC-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c8afe5bd0018b22d442a62f57,active and preferred,IQE008N03LM5CGSCATMA1,PQFN 3.3x3.3 Source-Down,Industrial,30,0.85,252,OptiMOS™ 5,,1.6,1.2,2,1,64,,30,,,/cms/en/product/power/mosfet/n-channel/iqe008n03lm5cgsc/#!simulation,,,N
IPQC60T022S7A,https://www.infineon.com/dgdl/Infineon-IPQC60T022S7A-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c8eeb092c018fb9fee73c17ea,active and preferred,IPQC60T022S7AXTMA1,Q-DPAK bottom-side cooled,Automotive,600,,90,CoolMOS™ S7TA,,4,3.5,4.5,,,,,,,,,,N
AUIRF7640S2,https://www.infineon.com/dgdl/auirf7640s2.pdf?fileId=5546d462533600a4015355ad6cb513ea,active and preferred,AUIRF7640S2TR,DIRECTFET,Automotive,60,36,21,Gen 10.7,,,3,5,,,7.3,,,,/cms/en/product/power/mosfet/automotive-mosfet/auirf7640s2/#!simulation,5546d4694909da48014909dc094d01c8=60.0,,N
IPB330P10NM,https://www.infineon.com/dgdl/Infineon-IPB330P10NM-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c7bb971ed017bc9a628c74f22,active and preferred,IPB330P10NMATMA1,D2PAK,Industrial,-100,33,-62,OptiMOS™,,,-2.1,-4,,-189,,,,,,,1.87,P
IQFH47N04NM6,https://www.infineon.com/dgdl/Infineon-IQFH47N04NM6-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c901008d101904de8dede050b,active and preferred,IQFH47N04NM6ATMA1,PQFN 8x6,Industrial,40,0.47,507,OptiMOS™ 6,,2.3,1.8,2.8,,147,,,,,,,,N
IPT60R050G7,https://www.infineon.com/dgdl/Infineon-IPT60R050G7-DataSheet-v02_01-EN.pdf?fileId=5546d46259d9a4bf015a13d5974e0e26,active and preferred,IPT60R050G7XTMA1,TOLL,Industrial,600,50,44,CoolMOS™ G7,,3.5,3,4,,68,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipt60r050g7/#!simulation,5546d4694909da48014909dc0bb301f2=IPT60R050G7|5546d4624933b8750149389ffe5222e1=0.8|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,4.04,N
IPBE65R099CFD7A,https://www.infineon.com/dgdl/Infineon-IPBE65R099CFD7A-DataSheet-v02_02-EN.pdf?fileId=5546d46270c4f93e0170f32a8d847c8d,active and preferred,IPBE65R099CFD7AATMA1,D2PAK,Automotive,650,99,24,CoolMOS™ CFD7A,,4,3.5,4.5,,,53.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipbe65r099cfd7a/#!simulation,,,N
BSC110N15NS5SC,https://www.infineon.com/dgdl/Infineon-BSC110N15NS5SC-DataSheet-v02_01-EN.pdf?fileId=8ac78c8c83cd30810183d5a69a2931d9,active and preferred,BSC110N15NS5SCATMA1,SuperSO8 5x6 DSC,Industrial,150,11,77,OptiMOS™ 5,,3.8,3,4.6,,28,,,,,,,,N
ISC009N06LM5,https://www.infineon.com/dgdl/Infineon-ISC009N06LM5-DataSheet-v02_00-EN.pdf?fileId=5546d4627956d53f01795f3b8c096992,active and preferred,ISC009N06LM5ATMA1,SuperSO8 FL,Industrial,60,0.9,348,OptiMOS™ 5,,,1.1,2.3,1.1,157,,77,,,/cms/en/product/power/mosfet/n-channel/isc009n06lm5/#!simulation,,1.79,N
IPP029N06N,https://www.infineon.com/dgdl/Infineon-IPP029N06N-DS-v02_06-EN.pdf?fileId=db3a3043345a30bc013465bff03f62ec,active and preferred,IPP029N06NAKSA1,TO220,Industrial,60,2.9,100,OptiMOS™ 5,,2.8,2.1,3.3,,56,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_24V.tsc&act=change.U.Infineon.IPP029N06N_L0,/cms/en/product/power/mosfet/n-channel/ipp029n06n/#!simulation,5546d4694909da48014909dc094d01c8=60.0|5546d4694909da48014909dc0bb301f2=IPP029N06N|5546d4694909da48014909dc0f5e0238=MOSFET,0.81,N
BSZ019N03LS,https://www.infineon.com/dgdl/Infineon-BSZ019N03LS-DataSheet-v02_04-EN.pdf?fileId=db3a304326dfb1300126fb7ddf173f4e,active and preferred,BSZ019N03LSATMA1,PQFN 3x3,Industrial,30,1.9,149,OptiMOS™,,1.52,1.2,2,2.5,44,,22,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_24V.tsc&act=change.U.Infineon.BSZ019N03LS_L0,/cms/en/product/power/mosfet/n-channel/bsz019n03ls/#!simulation,5546d4694909da48014909dc094d01c8=30.0|5546d4694909da48014909dc0bb301f2=BSZ019N03LS|5546d4694909da48014909dc0f5e0238=MOSFET,0.5,N
IPD80P03P4L-07,https://www.infineon.com/dgdl/Infineon-IPD80P03P4L-07-DataSheet-v02_01-EN.pdf?fileId=db3a30431ed1d7b2011f366dae693f24,active and preferred,IPD80P03P4L07ATMA2,DPAK,Automotive,-30,6.8,-80,OptiMOS™-P2,,,-1,-2,,,63.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipd80p03p4l-07/#!simulation,5546d4694909da48014909dc0bb301f2=IPD80P03P4L-07|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=-30.0,0.5,P
IAUTN12S5N018G,https://www.infineon.com/dgdl/Infineon-IAUTN12S5N018G-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c86919021018712f65ab14212,active and preferred,IAUTN12S5N018GATMA1,TOLG,Automotive,120,1.8,,OptiMOS™-5,,,2.6,3.6,,,,,,,,,,N
FF4MR20KM1HP,https://www.infineon.com/dgdl/Infineon-FF4MR20KM1HP-DataSheet-v01_00-EN.pdf?fileId=8ac78c8c8afe5bd0018b18ab32b53850,active and preferred,FF4MR20KM1HPHPSA1,,Industrial,,,,CoolSiC™ G1,,,,,,,,,,https://www.infineon.com/iposim,/cms/en/product/power/mosfet/silicon-carbide/modules/ff4mr20km1hp/#!simulation,,,
BSC146N10LS5,https://www.infineon.com/dgdl/Infineon-BSC146N10LS5-DataSheet-v02_03-EN.pdf?fileId=5546d4626b2d8e69016b4c4f80f313ea,active and preferred,BSC146N10LS5ATMA1,SuperSO8 5x6,Industrial,100,14.6,44,OptiMOS™ 5,,1.7,1.1,2.3,20.8,,,8,,,/cms/en/product/power/mosfet/n-channel/bsc146n10ls5/#!simulation,5546d4694909da48014909dc0bb301f2=BSC146N10LS5|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=100.0,0.44,N
F4-17MR12W1M1H_B76,https://www.infineon.com/dgdl/Infineon-F4-17MR12W1M1H_B76-DataSheet-v00_20-EN.pdf?fileId=8ac78c8c8b6555fe018b7279330f7c0a,active and preferred,F417MR12W1M1HB76BPSA1,,Industrial,,,,CoolSiC™ G1,,,,,,,,,,https://www.infineon.com/iposim,/cms/en/product/power/mosfet/silicon-carbide/modules/f4-17mr12w1m1h_b76/#!simulation,5546d4694909da48014909dc0bb301f2=F4-17MR12W1M1H_B76|5546d4694909da48014909dc0f5e0238=CoolSiC MOSFET|5546d4624933b8750149389ffe6022e2=4.1,,
F4-11MR12W2M1H_B70,https://www.infineon.com/dgdl/Infineon-F4-11MR12W2M1H_B70-DataSheet-v00_20-EN.pdf?fileId=8ac78c8c8c3de074018c57f67e9e04d3,active and preferred,F411MR12W2M1HB70BPSA1,,Industrial,,,,CoolSiC™ G1,,,,,,,,,,https://www.infineon.com/iposim,/cms/en/product/power/mosfet/silicon-carbide/modules/f4-11mr12w2m1h_b70/#!simulation,5546d4694909da48014909dc0bb301f2=F4-11MR12W2M1H_B70|5546d4694909da48014909dc0f5e0238=CoolSiC MOSFET|5546d4624933b8750149389ffe6022e2=2.7,,
IPP129N10NF2S,https://www.infineon.com/dgdl/Infineon-IPP129N10NF2S-DataSheet-v02_01-EN.pdf?fileId=5546d46276fa42a30176fa66e3e00005,active and preferred,IPP129N10NF2SAKMA1,TO220,Standard,100,12.9,52,StrongIRFET™ 2,,3,2.2,3.8,,19,,,,,/cms/en/product/power/mosfet/n-channel/ipp129n10nf2s/#!simulation,,0.53,N
IPD040N08NF2S,https://www.infineon.com/dgdl/Infineon-IPD040N08NF2S-DataSheet-v02_02-EN.pdf?fileId=8ac78c8c81ae03fc0181b3cdad3f51b4,active and preferred,IPD040N08NF2SATMA1,DPAK,Standard,80,4,129,StrongIRFET™ 2,,3,2.2,3.8,,54,,,,,,,,N
IMBG120R026M2H,https://www.infineon.com/dgdl/Infineon-IMBG120R026M2H-DataSheet-v01_20-EN.pdf?fileId=8ac78c8c8d1b852e018d220003ef20cd,active and preferred,IMBG120R026M2HXTMA1,D2PAK 7-pin,Industrial,1200,,,CoolSiC™ G2,,,,,,,,,,,,,,N
IPZ40N04S5-3R9,https://www.infineon.com/dgdl/Infineon-IPZ40N04S5-3R9-DataSheet-v01_02-EN.pdf?fileId=8ac78c8c7cdc391c017ce6ac0cbe5f1c,active and preferred,IPZ40N04S53R9ATMA1,S3O8,Automotive,40,3.9,40,OptiMOS™-5,,2.8,2.2,3.4,,,19.2,,,,,,,N
SPD04P10PL G,https://www.infineon.com/dgdl/Infineon-SPD04P10PL-DS-v01_06-en.pdf?fileId=db3a304412b407950112b42acf1843f4,active and preferred,SPD04P10PLGBTMA1,DPAK,Automotive,-100,850,-4.2,Small Signal,,-1.5,,,,12,,,,,/cms/en/product/power/mosfet/p-channel/spd04p10pl-g/#!simulation,5546d4694909da48014909dc094d01c8=-100.0|5546d4694909da48014909dc0bb301f2=SPD04P10PL G|5546d4694909da48014909dc0f5e0238=MOSFET,0.27,P
IPD80R360P7,https://www.infineon.com/dgdl/Infineon-IPD80R360P7-DataSheet-v02_03-EN.pdf?fileId=5546d4625b3ca4ec015b425a44e73e94,active and preferred,IPD80R360P7ATMA1,DPAK,Industrial,800,360,13,CoolMOS™ P7,Flyback,3,2.5,3.5,,30,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipd80r360p7/#!simulation,5546d4694909da48014909dc0bb301f2=IPD80R360P7|5546d4624933b8750149389ffe5222e1=1.0|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=800.0,0.89,N
AIMZHN120R060M1T,https://www.infineon.com/dgdl/Infineon-AIMZHN120R060M1T-DataSheet-v01_00-EN.pdf?fileId=8ac78c8c8c3de074018c68fc51924a9b,active and preferred,AIMZHN120R060M1TXKSA1,TO247 4-pin (asymmetric leads),Automotive,1200,,38,CoolSiC™ G1,,,,,,,,,,,,,,N
SN7002I,https://www.infineon.com/dgdl/Infineon-SN7002I-DataSheet-v02_02-EN.pdf?fileId=5546d46277921c320177a42af10f1d55,active and preferred,SN7002IXTSA1,SOT-23,Industrial,60,5000,0.2,Small Signal,,1.4,0.8,1.8,7500,0.9,,,,,,,0.03,N
BSC600N25NS3 G,https://www.infineon.com/dgdl/Infineon-BSC600N25NS3 G-DataSheet-v02_05-EN.pdf?fileId=db3a3043243b5f17012496ab13871948,active and preferred,BSC600N25NS3GATMA1,SuperSO8 5x6,Industrial,250,60,25,OptiMOS™ 3,,3,2,4,,22,,,,,/cms/en/product/power/mosfet/n-channel/bsc600n25ns3-g/#!simulation,5546d4694909da48014909dc094d01c8=250.0|5546d4694909da48014909dc0bb301f2=BSC600N25NS3 G|5546d4694909da48014909dc0f5e0238=MOSFET,1.4,N
AIMBG75R090M1H,https://www.infineon.com/dgdl/Infineon-AIMBG75R090M1H-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c8eeb092c018ef05d6cd227d3,active and preferred,AIMBG75R090M1HXTMA1,D2PAK 7-pin,Automotive,750,,24,CoolSiC™ G1,,,,,,,,,,,/cms/en/product/power/mosfet/silicon-carbide/discretes/aimbg75r090m1h/#!simulation,,,N
IRFS4620,https://www.infineon.com/dgdl/Infineon-IRFS4620-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a40153563a4cc721be,active and preferred,IRFS4620TRLPBF,D2PAK,Standard,200,77.5,24,IR MOSFET™,,4,3,5,,25,,,,,,5546d4694909da48014909dc094d01c8=200.0,0.86,N
FS03MR12A6MA1LB,https://www.infineon.com/dgdl/Infineon-FS03MR12A6MA1LB-DataSheet-v01_10-EN.pdf?fileId=5546d4627883d7e001788ce9d7125011,active and preferred,FS03MR12A6MA1LBBPSA1,,Automotive,,,,CoolSiC™ G1,,,,,,,,,,,,,,
IPB720P15LM,https://www.infineon.com/dgdl/Infineon-IPB720P15LM-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c7bb971ed017bc9d41c3b4f5e,active and preferred,IPB720P15LMATMA1,D2PAK,Industrial,-150,72,-41,OptiMOS™,,,-1,-2,73,-224,,-110,,,,,1.95,P
